,count,hate_speech,offensive_language,neither,class,tweet,preprocessed_tweets
14087,3,0,3,0,1,RT @ASAPYams: bitches out here not lovin they self enuff for the both of us juheard,rt bitch not lovin self enuff us juheard
14088,6,0,6,0,1,RT @ASAPYams: fresh razor blades in my goth bitch stocking,rt fresh razor blade goth bitch stock
14089,6,4,2,0,0,"RT @ASAP_Ford: I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !",rt hate nigga ask hoe nigga idfk
14090,3,0,3,0,1,RT @ASillyPsycho: Don't be a bitch to me. I'll be a bigger one and I'll win.,rt bitch bigger one win
14091,3,0,3,0,1,RT @ATL_PRiNCeSS: A real bitch know she gotta pluck dat nipple hair,rt real bitch know gotta pluck dat nippl hair
14092,3,0,3,0,1,"RT @ATLienZ404: ""Why did you give birth to me you bitch"" http://t.co/nMoXKm4pwX",rt give birth bitch
14093,3,0,3,0,1,RT @ATypicalFemaIe: when a bitch gets smart and I look too cute to be ratchet http://t.co/OoTtkUxKRA,rt bitch get smart look cute ratchet
14094,3,0,3,0,1,RT @AYEVERB: On twitter you ho%s can jus take a pic with your ass out and be somebody..smh...,rt twitter ho ju take pic ass somebodi smh
14095,3,0,3,0,1,"RT @AYYSIAN: Life's a bitch, because if it was a slut, it would be easy.",rt life bitch slut would easi
14096,3,0,3,0,1,RT @AZEALIABANKS: Ladies its a full moon. Which means pussy power is in full effect.. yall better get some dick tonnnnniiiiiiggggghhht!!!,rt ladi full moon mean pussi power full effect yall better get dick tonnnnniiiiiiggggghhht
14097,3,0,2,1,1,"RT @A_Brown_30: People r retarded for thinking you can eat ""clean"" food all day and lose weight. Calories are calories people.",rt peopl retard think eat clean food day lose weight calori calori peopl
14098,3,0,3,0,1,"RT @A_Mitchellll13: ""@10Longdong: Uni suuuucks!! Lolol"" you suck bitch",rt uni suuuuck lolol suck bitch
14099,6,0,6,0,1,RT @A_Mitchellll13: My bestfriend got jumped by like 6-7 dudes n ur upset u have to pay fines...? -__________- gtfo bitch,rt bestfriend got jump like dude n ur upset u pay fine gtfo bitch
14100,3,0,3,0,1,"RT @A_YoungPrince: Some pussy be so wet &#128166;&#128167;&#128166;&#128167;you gotta think about other things not to cum fast.... like ""damn i really failed the 6th grade""",rt pussi wet gotta think thing not cum fast like damn realli fail th grade
14101,3,0,0,3,2,RT @A_single_bear: How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&#8230;,rt would look feather instead fur would abl eat bird feeder without get judg gla
14102,3,0,0,3,2,RT @A_single_bear: I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&#8230;,rt accident ate firefli last night chew leav found shame yellow glow mouth wa
14103,3,0,3,0,1,RT @AaronTheGoat: This bitch can't be serious... http://t.co/dVZegKeBGv,rt bitch seriou
14104,3,0,3,0,1,RT @AbbeyGoldd: Fuck Joo musts broke this niggas heart stealin his bitch if he that hurt with her &#128514;&#128514;&#128079;,rt fuck joo must broke nigga heart stealin bitch hurt
14105,3,0,0,3,2,RT @AbortionFunds: Grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...,rt grate profound hospit volunt open home patient travel long distanc abo
14106,6,1,1,4,2,RT @ActuallyAmDolan: wen u look liek trash n sum1 complimentz u http://t.co/5AgYHBTFXh,rt wen u look liek trash n sum complimentz u
14107,3,0,3,0,1,RT @AdamSandy52: Bro forreal if you have beef with someone handle it your damn self don't be a lil bitch and bring other people in it. Be a&#8230;,rt bro forreal beef someon handl damn self lil bitch bring peopl
14108,3,0,0,3,2,"RT @AdamSank: Why does Julia Roberts seem completely shocked that she's been nominated? Hey, Julia -- you're in a gown. The jig is up. #Emm&#8230;",rt julia robert seem complet shock nomin hey julia gown jig emm
14109,3,0,0,3,2,RT @AdamSchein: Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @ChrisCarlinSNY,rt great job yanke give brian cashman new contract hater wrong cc
14110,3,0,0,3,2,RT @AdamSchein: I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @SNYtv,rt think flat wrong blame brian cashman yanke
14111,3,1,0,2,2,"RT @AdamWeinstein: Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ...",rt work theori select race abort ban pass florida today excus redneck rep say
14112,6,1,5,0,1,RT @Adddisonn: Smoke good weed with a bad bitch,rt smoke good weed bad bitch
14113,3,0,3,0,1,RT @Adogg_34: @viva_based stealing a car and fuckin yo bitch,rt steal car fuckin yo bitch
14114,3,1,2,0,1,RT @AdolfNiggler: when an ugly bitch tells me to text her http://t.co/060glx19oR,rt ugli bitch tell text
14115,3,0,3,0,1,"RT @Adolfhibsta: First off, you just a hoe if you can have sex with a man &amp; not have any feelings for him",rt first hoe sex man amp not feel
14116,3,1,2,0,1,RT @Adolfhibsta: Ratchet ass bitch RT &#8220;@TMZ: Nicki Minaj SMASHES UP her boyfriend's Benz http://t.co/BXqD30Z6Nb http://t.co/gBgjiuIreF&#8221;,rt ratchet ass bitch rt nicki minaj smash boyfriend benz
14117,3,0,3,0,1,RT @AdoreBellaaa: Never trippin on no hoes,rt never trippin hoe
14118,3,0,3,0,1,"RT @AdoreeLenaa: ""@_KudaBrazyy: Hella bored doing laundry like a bitch""&#128514;&#128514;&#128514; I sincerely hate your soul !",rt hella bore laundri like bitch sincer hate soul
14119,3,0,3,0,1,RT @Adrian1_knowsu: @0124jessi haha lml wrd no nah de pussy shit lol &#128514;&#128514;,rt haha lml wrd nah de pussi shit lol
14120,3,0,3,0,1,RT @Adrian1_knowsu: @0124jessi lml se pasa de shunsha &#128536;&#128536;and no mi joda w ur bitch waaa &#128514;&#128514;,rt lml se pasa de shunsha mi joda w ur bitch waaa
14121,3,0,0,3,2,"RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing",rt bird sing answer sing song maya angel poetri write
14122,3,0,3,0,1,RT @Advil: remember when people boo&#8217;d One Direction and Gaga was having none of it. i love that bitch.,rt rememb peopl boo one direct gaga none love bitch
14123,3,0,3,0,1,"RT @Ahki117: &#128514;&#128514;&#128514; RT @K1ngMello: Lmfao ""@Ravie_loso: How side bitches be when you scoop them up in the daytime! http://t.co/W8sH2AlViA",rt rt lmfao side bitch scoop daytim
14124,3,0,0,3,2,RT @AidanGee1: How I feel playing flappy bird http://t.co/w3PrpiAhZQ,rt feel play flappi bird
14125,3,0,3,0,1,RT @AirSimba9: &#128550;@Treslyon: Keyair angels &amp; female party promoters are not for me... Most party promoters are hoes &amp; them angel bitches are &#8230;,rt keyair angel amp femal parti promot not parti promot hoe amp angel bitch
14126,3,0,3,0,1,RT @AirSimba9: &#8220;@Treslyon: Tell a hoe NO for the sanctity of your relationship we gotta stop fucking these woman&#8221;,rt tell hoe sanctiti relationship gotta stop fuck woman
14127,3,0,3,0,1,RT @Airjack3: RT @1017_Sqquad: Iont got not type ... Bad bitches is the only thing that I like,rt rt iont got not type bad bitch thing like
14128,3,0,3,0,1,RT @Airrogance: bitch i'm legal so i'm ridin round like rambo !,rt bitch legal ridin round like rambo
14129,3,0,0,3,2,"RT @AishaMoodMills: Fox News mocks victim of Ray Rice elevator assault: &#8216;I think the message is, take the stairs&#8217; http://t.co/6TKLgUP2Wh ht&#8230;",rt fox news mock victim ray rice elev assault think messag take stair ht
14130,3,0,2,1,1,RT @AjalaPilgrim: &#8220;@Selecta_kerry: So why everything u say ghetto u Hadda associate it with jordans &#128532;&#128530;&#128530;&#128530;&#128530;&#8221; isn't it obvious ?,rt everyth u say ghetto u hadda associ jordan obviou
14131,3,0,3,0,1,RT @AlaysiaMichelle: I just wanna get filthy rich &amp; have a nice big house full of bad bitches that I could fuck anytime I want &#128540;,rt wanna get filthi rich amp nice big hous full bad bitch could fuck anytim want
14132,6,0,6,0,1,RT @Alejvndrv: &#8220;@1ortiz1: Id rather be your niggah&#8221;,rt id rather niggah
14133,3,0,3,0,1,"RT @AlexDavisRaps: ""Pacer"" is short for pussy",rt pacer short pussi
14134,3,1,2,0,1,RT @AlexDavisRaps: fuck. I forgot to wear a belt. i'ma feel like a coon all day now.,rt fuck forgot wear belt feel like coon day
14135,3,0,0,3,2,RT @AlexPappas: Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An Illegal Electronic Fan http://t.co/qTPeHb2seX via&#8230;,rt rick scott refus appear debat stage charli crist illeg electron fan via
14136,3,0,3,0,1,RT @Alex_Alfarkh: I'm a pussy,rt pussi
14137,3,1,2,0,1,RT @Alex_Simonson: EVERYONE PRAY FOR MY BROTHER nothin wrong with him he just a bitch lmaoo http://t.co/uDKCfhBUIz,rt everyon pray brother nothin wrong bitch lmaoo
14138,3,0,2,1,1,RT @AlexaSchwerer: @Jennchesss you and me both! probably some ghetto piece of shit who has nothing better to do with their lives...,rt probabl ghetto piec shit noth better live
14139,3,1,2,0,1,"RT @AlexiisStarr: #OccupySLU ""Ima fuck me a white bitch, slap her and choke her"" this is what is being said now livestream interview w/ #Fe&#8230;",rt occupyslu ima fuck white bitch slap choke said livestream interview w fe
14140,3,0,3,0,1,"RT @AlexisDiamond_: With his bitch ass , buut thaats bae kinda lol (:",rt bitch ass buut thaat bae kinda lol
14141,3,2,0,1,0,RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired of these race baiters.,rt gee cracker racist term tire race baiter
14142,3,0,0,3,2,RT @AliAbunimah: The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza,rt peopl ghetto rise fight back whose side gaza
14143,3,0,3,0,1,RT @AlienAum: Chance. Acid rapper. Soccer hackey-sacker. Cocky khaki jacket jacker. Slap happy faggot slapper.,rt chanc acid rapper soccer hackey sacker cocki khaki jacket jacker slap happi faggot slapper
14144,3,1,2,0,1,RT @AlissaOnelove: A nigga will talk down on a female with the same mouth he ate her pussy with..,rt nigga talk femal mouth ate pussi
14145,3,0,0,3,2,"RT @AliyahKorea: #Whiteculture thinking weave is ""ratchet"" and ""ghetto"" while ""extensions"" are perfectly fine.",rt whitecultur think weav ratchet ghetto extens perfectli fine
14146,3,0,3,0,1,RT @AllFucksGiven_: @TrentonStewart them hoes was actin' up. You had to do it.,rt hoe actin
14147,3,0,3,0,1,RT @AllHailTaron_: Bruh thank you I'm about to start cumming in these hoes just to scare them. http://t.co/cMCek4h6cv,rt bruh thank start cum hoe scare
14148,3,0,3,0,1,RT @AllHailTaron_: I got the deals for the low. I know you hoes lonely so fuck with these cuffing season specials. &#128184;&#128175; http://t.co/YURpX99Hdb,rt got deal low know hoe lone fuck cuf season special
14149,3,0,3,0,1,RT @AllKnowA: We all know a bitch boy named Luke,rt know bitch boy name luke
14150,3,1,2,0,1,RT @AllKnowA: We all know a bitch named Natalie,rt know bitch name natali
14151,3,0,0,3,2,"RT @Allan_Son: I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;",rt got gatorad twinki rice pud pringl cooki
14152,3,0,1,2,2,RT @Alleycelestine: &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221;!!! Yessssss,rt kissin small lip trash lol yessssss
14153,3,0,3,0,1,RT @AlliePeralta: &#8220;@pushaxrocca: smh http://t.co/MCeh9G6rmu&#8221; hoes like this are fucking it up for actual loyal girls smh.,rt smh hoe like fuck actual loyal girl smh
14154,3,0,3,0,1,RT @AllyMarshalll: Good riddance bitches &#128079;&#9996;&#128075; http://t.co/deQBjLFtxz,rt good riddanc bitch
14155,3,0,3,0,1,RT @AlmightyAlijah: Told yo bitch get on her knees I don't want no sex&#128526;&#128175;,rt told yo bitch get knee want sex
14156,3,0,3,0,1,"RT @AlmightyVinny_: ""I'm a soft more""&#128514;&#128514;&#128557; hoes dumb man",rt soft hoe dumb man
14157,3,0,3,0,1,RT @AlmightyVinny_: Fucc hoes dats how I feel,rt fucc hoe dat feel
14158,4,0,4,0,1,RT @AlmightyVinny_: I can tell you a freak bitch don't lie to me,rt tell freak bitch lie
14159,3,0,3,0,1,"RT @AloneInMyOwnWar: Bitches always uploading pics of a famous couple doing simple shit, like holding hands talkin bout ""want this"" bitch r&#8230;",rt bitch alway upload pic famou coupl simpl shit like hold hand talkin bout want bitch
14160,3,0,3,0,1,RT @AlvarezJackee: I turn into a bitch real quick.,rt turn bitch real quick
14161,3,0,0,3,2,RT @AlxJames10: I mean sometimes eating a carton of Double Stuf Oreos is your only option.,rt mean sometim eat carton doubl stuf oreo option
14162,3,0,3,0,1,RT @Alyssamichh: @Tronkitty bad bitch&#128158;,rt bad bitch
14163,3,0,0,3,2,RT @AmEditing: You're responsible for the story inside you. Don't let self-doubt cripple your #creativity. #AmEditing #AmWriting #WriteTip,rt respons stori insid let self doubt crippl creativ amedit amwrit writetip
14164,3,0,0,3,2,RT @AmPowerBlog: @velvethammer Parent in Phoenix Says Administrators Made Her Son Wear Pink Fairy Wings on First Day of High School http://&#8230;,rt parent phoenix say administr made son wear pink fairi wing first day high school
14165,3,0,0,3,2,"RT @AmandaMarcotte: &#8220;Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation,&#8221; he sa&#8230;",rt not men interrupt women quibbl irrelev issu sole purpos derail convers sa
14166,3,0,3,0,1,RT @AmandaNer: @royaltyclubvp yeah after she fed up jealous skinny bitches and became one herself.,rt yeah fed jealou skinni bitch becam one
14167,3,0,0,3,2,RT @AmazingTiming: Bad monkey! #AmazingTiming http://t.co/UD5XkiaNVt,rt bad monkey amazingtim
14168,3,0,3,0,1,"RT @Amazing_Trey3: Im done wasting my time, I'm just going cut a bitch off faster than I blink.",rt im done wast time go cut bitch faster blink
14169,3,1,2,0,1,RT @Ambeerrxoxo: I'll piss on a hoe,rt piss hoe
14170,3,0,2,1,1,"RT @Amber_Raynexxx: Taking my dad to dinner...Watching the NHL awards at the sports bar while both my dad and I bitch about this ""LA kings""&#8230;",rt take dad dinner watch nhl award sport bar dad bitch la king
14171,7,0,7,0,1,RT @AmberrrNicollle: Do loyal bad bitches exist? Because I want one,rt loyal bad bitch exist want one
14172,3,0,3,0,1,RT @AmberrrNicollle: You tweet about how you're never good enough for a guy maybe it's because you're a hoe,rt tweet never good enough guy mayb hoe
14173,3,0,2,1,1,RT @AmberrrNicollle: You're such a fake bitch hahaha,rt fake bitch hahaha
14174,3,0,0,3,2,RT @Amoreshonta: &#8220;@WestDontCare: Big bird has spoken &#128514; http://t.co/TxCcy3XIEc&#8221;&#128514;&#128514;&#128514;&#128514;&#128553; I was weak then I &#128128;!,rt big bird spoken weak
14175,6,1,5,0,1,"RT @Amos_Louis: Broke hoes 3 words ""Out my face""",rt broke hoe word face
14176,3,0,0,3,2,RT @AmyRoseKathryn: Justice for British seagull spray-painted red by thugs! The bird won&#8217;t be able to fly anymore! http://t.co/8PyhwE4L8S h&#8230;,rt justic british seagul spray paint red thug bird abl fli anymor h
14177,6,0,6,0,1,"RT @Amys22Cents I need to hit the lottery yo, this work shit??? For the fucking birds!",rt need hit lotteri yo work shit fuck bird
14178,3,0,3,0,1,RT @AnAbsurdBird: I just realised my library books are overdue if anyone's looking for a bad bitch,rt realis librari book overdu anyon look bad bitch
14179,3,0,3,0,1,RT @AnAbsurdBird: Of course the day I nip out with shit hair &amp; wearing my scruffy/but favourite stolen hoodie is the best time to bump into&#8230;,rt cours day nip shit hair amp wear scruffi favourit stolen hoodi best time bump
14180,3,0,0,3,2,RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture,rt like asian struggl squinti eye everi pictur
14181,3,0,3,0,1,RT @AnayaL8ter: I'm sorry ya woman shouldn't be helping you out financially unless that's ya wife these hoes dumb,rt sorri ya woman help financi unless ya wife hoe dumb
14182,3,0,3,0,1,RT @AndreShakti: Just took electric stim to my pussy! Eeek! Back on @KinkLive in 5 mins! http://t.co/41apcwSmQN,rt took electr stim pussi eeek back min
14183,3,0,0,3,2,RT @AndrewLuck23: Charlie Crist says OCare has been great? #ccot #tcot #teaparty #PJNET #Independents @jjauthor @BettinaVLA @FLGovScott htt&#8230;,rt charli crist say ocar great ccot tcot teaparti pjnet independ htt
14184,3,0,3,0,1,RT @Andrew_Jordan54: @WeilAnthony pussy.,rt pussi
14185,3,0,3,0,1,RT @AndrogyneAdvent: @verbally_abrupt y'all got all the gay hoes,rt got gay hoe
14186,3,1,2,0,1,"RT @AndrogyneAdvent: The thing about Houston and Austin gays is 99% are hoes, ain't no wholesome bitches",rt thing houston austin gay hoe wholesom bitch
14187,3,0,3,0,1,RT @AndyMilonakis: I bet Beyonce's pussy tastes like a fresh caramel apple,rt bet beyonc pussi tast like fresh caramel appl
14188,3,0,3,0,1,"RT @AndyMilonakis: You give these bitches the Amex once, they gonna act like a chilly snob and try to go get that cardigan",rt give bitch amex gonna act like chilli snob tri go get cardigan
14189,3,0,3,0,1,RT @AndyyDotCom: You gotta be a weak bitch to let a couple tweets get you out of character.,rt gotta weak bitch let coupl tweet get charact
